time_bin,region_id,demand,base_B02512,base_B02598,base_B02617,base_B02682,base_B02764,hour,weekday,is_weekend,is_morning_peak,is_evening_peak,is_peak,is_holiday,tod_sin,tod_cos,dow_sin,dow_cos,temp,humidity,wind_speed,visibility,precip,pressure,is_precip,low_visibility,high_wind
2014-06-30 23:00:00,2038_-3700,15.0,0.0,3.0,6.0,5.0,1.0,23,0,0.0,0.0,0.0,0.0,0.0,-0.13052619222005168,0.9914448613738104,0.7700362352392628,0.6380001539330087,23.9,69.0,2.1,16.093,0.0,1010.1,0.0,0.0,0.0
2014-05-01 00:00:00,2039_-3698,3.0,1.0,1.0,1.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,0.4169607827613279,-0.9089244774122109,12.8,93.0,3.1,4.828,0.2,1007.8,1.0,1.0,0.0
2014-05-01 01:00:00,2039_-3698,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,0.3826834323650899,-0.9238795325112867,12.8,93.0,3.1,8.047,0.5,1006.1,1.0,0.0,0.0
2014-05-01 02:00:00,2039_-3698,2.0,0.0,2.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,0.34787086458522765,-0.9375424585439991,13.3,93.0,2.6,6.437,0.3,1005.1,1.0,0.0,0.0
2014-05-01 03:00:00,2039_-3698,2.0,0.0,2.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,0.31257176794564434,-0.949894146672846,13.9,93.0,2.6,4.023,0.3,1004.8,1.0,1.0,0.0
2014-05-01 04:00:00,2039_-3698,1.0,0.0,0.0,0.0,0.0,1.0,4,3,0.0,0.0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,0.27683551142484947,-0.9609173219450995,14.4,93.0,2.6,2.816,0.0,1004.4,0.0,1.0,0.0
2014-05-01 05:00:00,2039_-3698,12.0,0.0,5.0,1.0,6.0,0.0,5,3,0.0,0.0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.2407120754089734,-0.9705965674533908,14.4,93.0,2.6,1.207,0.0,1004.4,0.0,1.0,0.0
2014-05-01 06:00:00,2039_-3698,21.0,2.0,9.0,2.0,6.0,2.0,6,3,0.0,0.0,0.0,0.0,0.0,0.9914448613738105,-0.13052619222005138,0.2042519817896806,-0.9789183458976484,14.4,93.0,0.0,0.805,0.0,1003.7,0.0,1.0,0.0
2014-05-01 07:00:00,2039_-3698,39.0,6.0,10.0,5.0,18.0,0.0,7,3,0.0,1.0,0.0,1.0,0.0,0.9238795325112867,-0.3826834323650897,0.16750622330473652,-0.9858710185182359,16.1,93.0,0.0,2.012,0.0,1003.7,0.0,1.0,0.0
2014-05-01 08:00:00,2039_-3698,38.0,3.0,17.0,2.0,16.0,0.0,8,3,0.0,1.0,0.0,1.0,0.0,0.7933533402912352,-0.6087614290087207,0.130526192220052,-0.9914448613738104,16.7,93.0,2.1,4.023,0.0,1004.1,0.0,1.0,0.0
2014-05-01 09:00:00,2039_-3698,12.0,1.0,4.0,2.0,5.0,0.0,9,3,0.0,1.0,0.0,1.0,0.0,0.6087614290087209,-0.793353340291235,0.09336360845295094,-0.9956320789411338,17.8,87.0,2.1,6.437,0.0,1004.1,0.0,0.0,0.0
2014-05-01 10:00:00,2039_-3698,10.0,0.0,8.0,0.0,2.0,0.0,10,3,0.0,0.0,0.0,0.0,0.0,0.3826834323650899,-0.9238795325112867,0.05607044723719191,-0.9984268150178166,20.0,76.0,2.1,16.093,0.0,1003.7,0.0,0.0,0.0
2014-05-01 11:00:00,2039_-3698,9.0,1.0,3.0,0.0,5.0,0.0,11,3,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,-0.9914448613738104,0.018698866430902683,-0.9998251609127464,21.7,63.0,3.1,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-01 12:00:00,2039_-3698,8.0,0.0,3.0,2.0,3.0,0.0,12,3,0.0,0.0,0.0,0.0,0.0,-0.13052619222005177,-0.9914448613738104,-0.018698866430901996,-0.9998251609127464,22.8,55.0,3.1,16.093,0.0,1002.4,0.0,0.0,0.0
2014-05-01 13:00:00,2039_-3698,11.0,1.0,3.0,1.0,6.0,0.0,13,3,0.0,0.0,0.0,0.0,0.0,-0.38268343236508967,-0.9238795325112868,-0.056070447237191665,-0.9984268150178166,24.4,47.0,0.0,16.093,0.0,1001.7,0.0,0.0,0.0
2014-05-01 14:00:00,2039_-3698,24.0,1.0,11.0,3.0,9.0,0.0,14,3,0.0,0.0,0.0,0.0,0.0,-0.6087614290087203,-0.7933533402912354,-0.09336360845295025,-0.9956320789411338,25.0,32.0,2.6,16.093,0.0,1001.0,0.0,0.0,0.0
2014-05-01 15:00:00,2039_-3698,19.0,0.0,7.0,8.0,4.0,0.0,15,3,0.0,0.0,0.0,0.0,0.0,-0.7933533402912349,-0.6087614290087209,-0.13052619222005177,-0.9914448613738104,24.4,37.0,2.6,16.093,0.0,1000.7,0.0,0.0,0.0
2014-05-01 16:00:00,2039_-3698,17.0,0.0,6.0,5.0,5.0,1.0,16,3,0.0,0.0,1.0,1.0,0.0,-0.9238795325112865,-0.38268343236509034,-0.16750622330473627,-0.9858710185182359,25.0,35.0,3.1,16.093,0.0,1000.4,0.0,0.0,0.0
2014-05-01 17:00:00,2039_-3698,28.0,2.0,11.0,3.0,11.0,1.0,17,3,0.0,0.0,1.0,1.0,0.0,-0.9914448613738104,-0.13052619222005163,-0.20425198178968035,-0.9789183458976485,24.4,35.0,1.5,16.093,0.0,1000.0,0.0,0.0,0.0
2014-05-01 18:00:00,2039_-3698,8.0,1.0,3.0,1.0,2.0,1.0,18,3,0.0,0.0,1.0,1.0,0.0,-0.9914448613738105,0.13052619222005127,-0.24071207540897274,-0.9705965674533911,22.2,43.0,0.0,16.093,0.0,1000.4,0.0,0.0,0.0
2014-05-01 19:00:00,2039_-3698,3.0,0.0,0.0,2.0,1.0,0.0,19,3,0.0,0.0,1.0,1.0,0.0,-0.9238795325112866,0.38268343236509,-0.27683551142484886,-0.9609173219450997,21.1,51.0,0.0,16.093,0.0,1000.4,0.0,0.0,0.0
2014-05-01 20:00:00,2039_-3698,5.0,1.0,2.0,0.0,2.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,-0.7933533402912352,0.6087614290087205,-0.3125717679456441,-0.9498941466728461,21.7,49.0,1.5,16.093,0.0,1000.4,0.0,0.0,0.0
2014-05-01 21:00:00,2039_-3698,7.0,1.0,4.0,1.0,1.0,0.0,21,3,0.0,0.0,0.0,0.0,0.0,-0.608761429008721,0.7933533402912349,-0.34787086458522737,-0.9375424585439992,17.8,70.0,1.5,16.093,0.0,1001.4,0.0,0.0,0.0
2014-05-01 22:00:00,2039_-3698,4.0,0.0,0.0,0.0,4.0,0.0,22,3,0.0,0.0,0.0,0.0,0.0,-0.3826834323650904,0.9238795325112865,-0.38268343236508967,-0.9238795325112868,18.3,61.0,3.1,16.093,0.0,1001.4,0.0,0.0,0.0
2014-05-01 23:00:00,2039_-3698,3.0,0.0,2.0,1.0,0.0,0.0,23,3,0.0,0.0,0.0,0.0,0.0,-0.13052619222005168,0.9914448613738104,-0.4169607827613277,-0.908924477412211,17.2,56.0,3.1,16.093,0.0,1001.7,0.0,0.0,0.0
2014-05-02 00:00:00,2039_-3698,3.0,0.0,1.0,0.0,2.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,-0.45065497579994496,-0.8926982092436117,16.7,58.0,1.5,16.093,0.0,1002.1,0.0,0.0,0.0
2014-05-02 01:00:00,2039_-3698,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,-0.48371888710524,-0.8752234219087536,15.6,70.0,0.0,16.093,0.0,1001.7,0.0,0.0,0.0
2014-05-02 02:00:00,2039_-3698,2.0,0.0,0.0,1.0,1.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,-0.5161062738075066,-0.8565245554778514,14.4,70.0,4.6,16.093,0.0,1002.1,0.0,0.0,0.0
2014-05-02 03:00:00,2039_-3698,3.0,0.0,2.0,0.0,1.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,-0.5477718392178711,-0.8366277620064199,13.3,75.0,0.0,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-02 04:00:00,2039_-3698,5.0,0.0,2.0,0.0,3.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,-0.5786712961798056,-0.8155608689592603,13.3,70.0,0.0,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-02 05:00:00,2039_-3698,8.0,1.0,1.0,3.0,3.0,0.0,5,4,0.0,0.0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,-0.608761429008721,-0.7933533402912349,13.9,67.0,0.0,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-02 06:00:00,2039_-3698,17.0,0.0,8.0,1.0,8.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.9914448613738105,-0.13052619222005138,-0.6380001539330085,-0.770036235239263,14.4,62.0,0.0,16.093,0.0,1003.4,0.0,0.0,0.0
2014-05-02 07:00:00,2039_-3698,34.0,3.0,11.0,5.0,14.0,1.0,7,4,0.0,1.0,0.0,1.0,0.0,0.9238795325112867,-0.3826834323650897,-0.6663465779520038,-0.7456421648831657,15.0,58.0,3.1,16.093,0.0,1003.4,0.0,0.0,0.0
2014-05-02 08:00:00,2039_-3698,19.0,0.0,8.0,3.0,8.0,0.0,8,4,0.0,1.0,0.0,1.0,0.0,0.7933533402912352,-0.6087614290087207,-0.6937610560285415,-0.7202052465361265,16.7,41.0,1.5,16.093,0.0,1003.7,0.0,0.0,0.0
2014-05-02 09:00:00,2039_-3698,12.0,2.0,7.0,0.0,3.0,0.0,9,4,0.0,1.0,0.0,1.0,0.0,0.6087614290087209,-0.793353340291235,-0.7202052465361263,-0.6937610560285418,17.8,33.0,1.5,16.093,0.0,1003.4,0.0,0.0,0.0
2014-05-02 10:00:00,2039_-3698,9.0,3.0,3.0,2.0,1.0,0.0,10,4,0.0,0.0,0.0,0.0,0.0,0.3826834323650899,-0.9238795325112867,-0.7456421648831655,-0.666346577952004,18.3,31.0,3.1,16.093,0.0,1002.7,0.0,0.0,0.0
2014-05-02 11:00:00,2039_-3698,16.0,3.0,5.0,3.0,5.0,0.0,11,4,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,-0.9914448613738104,-0.7700362352392628,-0.6380001539330087,18.9,29.0,2.6,16.093,0.0,1002.7,0.0,0.0,0.0
2014-05-02 12:00:00,2039_-3698,11.0,2.0,3.0,3.0,3.0,0.0,12,4,0.0,0.0,0.0,0.0,0.0,-0.13052619222005177,-0.9914448613738104,-0.7933533402912349,-0.6087614290087209,18.9,29.0,3.6,16.093,0.0,1002.7,0.0,0.0,0.0
2014-05-02 13:00:00,2039_-3698,20.0,4.0,9.0,2.0,5.0,0.0,13,4,0.0,0.0,0.0,0.0,0.0,-0.38268343236508967,-0.9238795325112868,-0.8155608689592604,-0.5786712961798055,20.6,29.0,2.1,16.093,0.0,1002.4,0.0,0.0,0.0
2014-05-02 14:00:00,2039_-3698,18.0,1.0,8.0,2.0,6.0,1.0,14,4,0.0,0.0,0.0,0.0,0.0,-0.6087614290087203,-0.7933533402912354,-0.8366277620064198,-0.5477718392178714,20.0,28.0,3.1,16.093,0.0,1002.1,0.0,0.0,0.0
2014-05-02 15:00:00,2039_-3698,25.0,1.0,8.0,5.0,11.0,0.0,15,4,0.0,0.0,0.0,0.0,0.0,-0.7933533402912349,-0.6087614290087209,-0.8565245554778512,-0.5161062738075068,19.4,32.0,1.5,16.093,0.0,1002.4,0.0,0.0,0.0
2014-05-02 16:00:00,2039_-3698,22.0,2.0,6.0,5.0,9.0,0.0,16,4,0.0,0.0,1.0,1.0,0.0,-0.9238795325112865,-0.38268343236509034,-0.8752234219087534,-0.4837188871052403,19.4,30.0,1.5,16.093,0.0,1002.7,0.0,0.0,0.0
2014-05-02 17:00:00,2039_-3698,26.0,3.0,11.0,3.0,9.0,0.0,17,4,0.0,0.0,1.0,1.0,0.0,-0.9914448613738104,-0.13052619222005163,-0.8926982092436115,-0.45065497579994523,18.3,29.0,4.1,16.093,0.0,1003.7,0.0,0.0,0.0
2014-05-02 18:00:00,2039_-3698,28.0,1.0,9.0,3.0,15.0,0.0,18,4,0.0,0.0,1.0,1.0,0.0,-0.9914448613738105,0.13052619222005127,-0.9089244774122107,-0.41696078276132836,17.2,34.0,2.1,16.093,0.0,1004.4,0.0,0.0,0.0
2014-05-02 19:00:00,2039_-3698,14.0,0.0,5.0,2.0,6.0,1.0,19,4,0.0,0.0,1.0,1.0,0.0,-0.9238795325112866,0.38268343236509,-0.9238795325112865,-0.38268343236509034,16.7,34.0,3.1,16.093,0.0,1005.4,0.0,0.0,0.0
2014-05-02 20:00:00,2039_-3698,7.0,0.0,5.0,0.0,2.0,0.0,20,4,0.0,0.0,0.0,0.0,0.0,-0.7933533402912352,0.6087614290087205,-0.9375424585439992,-0.34787086458522726,16.1,35.0,0.0,16.093,0.0,1006.1,0.0,0.0,0.0
2014-05-02 21:00:00,2039_-3698,10.0,1.0,3.0,4.0,2.0,0.0,21,4,0.0,0.0,0.0,0.0,0.0,-0.608761429008721,0.7933533402912349,-0.9498941466728459,-0.3125717679456448,15.6,38.0,2.1,16.093,0.0,1005.8,0.0,0.0,0.0
2014-05-02 22:00:00,2039_-3698,8.0,0.0,4.0,1.0,3.0,0.0,22,4,0.0,0.0,0.0,0.0,0.0,-0.3826834323650904,0.9238795325112865,-0.9609173219450996,-0.27683551142484913,15.0,39.0,2.1,16.093,0.0,1006.1,0.0,0.0,0.0
2014-05-02 23:00:00,2039_-3698,4.0,0.0,3.0,0.0,1.0,0.0,23,4,0.0,0.0,0.0,0.0,0.0,-0.13052619222005168,0.9914448613738104,-0.970596567453391,-0.24071207540897302,15.0,38.0,3.1,16.093,0.0,1006.1,0.0,0.0,0.0
2014-05-03 00:00:00,2039_-3698,5.0,0.0,2.0,0.0,3.0,0.0,0,5,1.0,0.0,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,-0.9789183458976484,-0.20425198178968065,13.9,44.0,2.1,16.093,0.0,1006.1,0.0,0.0,0.0
2014-05-03 01:00:00,2039_-3698,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1.0,0.0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,-0.9858710185182358,-0.16750622330473702,13.9,42.0,0.0,16.093,0.0,1005.8,0.0,0.0,0.0
2014-05-03 02:00:00,2039_-3698,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,0.0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,-0.9914448613738104,-0.13052619222005163,13.9,44.0,1.5,16.093,0.0,1006.1,0.0,0.0,0.0
2014-05-03 03:00:00,2039_-3698,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1.0,0.0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,-0.9956320789411338,-0.093363608452951,13.3,46.0,1.5,16.093,0.0,1006.4,0.0,0.0,0.0
2014-05-03 04:00:00,2039_-3698,3.0,0.0,0.0,2.0,1.0,0.0,4,5,1.0,0.0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,-0.9984268150178166,-0.056070447237191526,12.2,51.0,1.5,16.093,0.0,1006.8,0.0,0.0,0.0
2014-05-03 05:00:00,2039_-3698,6.0,0.0,2.0,0.0,4.0,0.0,5,5,1.0,0.0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,-0.9998251609127464,-0.0186988664309023,12.8,51.0,2.1,16.093,0.0,1007.1,0.0,0.0,0.0
2014-05-03 06:00:00,2039_-3698,6.0,0.0,2.0,1.0,3.0,0.0,6,5,1.0,0.0,0.0,0.0,0.0,0.9914448613738105,-0.13052619222005138,-0.9998251609127464,0.018698866430901934,13.9,45.0,1.5,16.093,0.0,1006.8,0.0,0.0,0.0
2014-05-03 07:00:00,2039_-3698,1.0,0.0,0.0,0.0,1.0,0.0,7,5,1.0,1.0,0.0,1.0,0.0,0.9238795325112867,-0.3826834323650897,-0.9984268150178166,0.05607044723719116,15.6,42.0,1.5,16.093,0.0,1007.1,0.0,0.0,0.0
2014-05-03 08:00:00,2039_-3698,10.0,1.0,6.0,1.0,2.0,0.0,8,5,1.0,1.0,0.0,1.0,0.0,0.7933533402912352,-0.6087614290087207,-0.9956320789411338,0.09336360845295064,16.7,40.0,1.5,16.093,0.0,1006.4,0.0,0.0,0.0
2014-05-03 09:00:00,2039_-3698,8.0,1.0,4.0,0.0,3.0,0.0,9,5,1.0,1.0,0.0,1.0,0.0,0.6087614290087209,-0.793353340291235,-0.9914448613738105,0.13052619222005127,17.8,37.0,2.6,16.093,0.0,1005.8,0.0,0.0,0.0
2014-05-03 10:00:00,2039_-3698,9.0,1.0,3.0,1.0,4.0,0.0,10,5,1.0,0.0,0.0,0.0,0.0,0.3826834323650899,-0.9238795325112867,-0.9858710185182359,0.16750622330473666,18.9,34.0,2.6,16.093,0.0,1005.1,0.0,0.0,0.0
2014-05-03 11:00:00,2039_-3698,9.0,1.0,2.0,3.0,3.0,0.0,11,5,1.0,0.0,0.0,0.0,0.0,0.13052619222005157,-0.9914448613738104,-0.9789183458976485,0.2042519817896803,20.0,31.0,1.5,16.093,0.0,1004.4,0.0,0.0,0.0
2014-05-03 12:00:00,2039_-3698,11.0,1.0,6.0,1.0,3.0,0.0,12,5,1.0,0.0,0.0,0.0,0.0,-0.13052619222005177,-0.9914448613738104,-0.9705965674533911,0.24071207540897266,21.1,30.0,0.0,16.093,0.0,1003.7,0.0,0.0,0.0
2014-05-03 13:00:00,2039_-3698,12.0,0.0,4.0,1.0,7.0,0.0,13,5,1.0,0.0,0.0,0.0,0.0,-0.38268343236508967,-0.9238795325112868,-0.9609173219450997,0.27683551142484875,18.9,36.0,2.6,16.093,0.0,1003.4,0.0,0.0,0.0
2014-05-03 14:00:00,2039_-3698,11.0,0.0,3.0,2.0,5.0,1.0,14,5,1.0,0.0,0.0,0.0,0.0,-0.6087614290087203,-0.7933533402912354,-0.949894146672846,0.31257176794564445,19.4,36.0,2.1,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-03 15:00:00,2039_-3698,18.0,1.0,10.0,3.0,4.0,0.0,15,5,1.0,0.0,0.0,0.0,0.0,-0.7933533402912349,-0.6087614290087209,-0.9375424585439993,0.3478708645852269,18.9,37.0,3.6,16.093,0.0,1002.7,0.0,0.0,0.0
2014-05-03 16:00:00,2039_-3698,16.0,0.0,10.0,0.0,6.0,0.0,16,5,1.0,0.0,1.0,1.0,0.0,-0.9238795325112865,-0.38268343236509034,-0.9238795325112866,0.38268343236509,18.3,40.0,1.5,16.093,0.0,1002.4,0.0,0.0,0.0
2014-05-03 17:00:00,2039_-3698,26.0,2.0,14.0,4.0,6.0,0.0,17,5,1.0,0.0,1.0,1.0,0.0,-0.9914448613738104,-0.13052619222005163,-0.9089244774122108,0.41696078276132803,17.8,43.0,2.1,16.093,0.0,1002.4,0.0,0.0,0.0
2014-05-03 18:00:00,2039_-3698,31.0,3.0,13.0,4.0,11.0,0.0,18,5,1.0,0.0,1.0,1.0,0.0,-0.9914448613738105,0.13052619222005127,-0.8926982092436117,0.4506549757999449,13.9,69.0,3.6,2.816,0.7,1003.7,1.0,1.0,0.0
2014-05-03 19:00:00,2039_-3698,15.0,1.0,8.0,4.0,2.0,0.0,19,5,1.0,0.0,1.0,1.0,0.0,-0.9238795325112866,0.38268343236509,-0.8752234219087536,0.48371888710524,12.2,83.0,0.0,16.093,0.3,1003.1,1.0,0.0,0.0
2014-05-03 20:00:00,2039_-3698,17.0,2.0,11.0,0.0,3.0,1.0,20,5,1.0,0.0,0.0,0.0,0.0,-0.7933533402912352,0.6087614290087205,-0.8565245554778514,0.5161062738075066,13.3,77.0,0.0,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-03 21:00:00,2039_-3698,16.0,0.0,4.0,6.0,6.0,0.0,21,5,1.0,0.0,0.0,0.0,0.0,-0.608761429008721,0.7933533402912349,-0.83662776200642,0.5477718392178711,14.4,70.0,0.0,14.484,0.0,1003.4,0.0,0.0,0.0
2014-05-03 22:00:00,2039_-3698,14.0,0.0,7.0,2.0,5.0,0.0,22,5,1.0,0.0,0.0,0.0,0.0,-0.3826834323650904,0.9238795325112865,-0.8155608689592605,0.5786712961798052,13.3,77.0,0.0,16.093,0.3,1003.4,1.0,0.0,0.0
2014-05-03 23:00:00,2039_-3698,7.0,0.0,4.0,1.0,2.0,0.0,23,5,1.0,0.0,0.0,0.0,0.0,-0.13052619222005168,0.9914448613738104,-0.7933533402912352,0.6087614290087205,12.8,77.0,2.6,16.093,0.0,1003.4,0.0,0.0,0.0
2014-05-04 00:00:00,2039_-3698,8.0,0.0,4.0,0.0,4.0,0.0,0,6,1.0,0.0,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,-0.770036235239263,0.6380001539330084,12.8,77.0,1.5,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-04 01:00:00,2039_-3698,2.0,0.0,0.0,0.0,2.0,0.0,1,6,1.0,0.0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,-0.7456421648831655,0.6663465779520041,13.3,70.0,1.5,16.093,0.0,1003.4,0.0,0.0,0.0
2014-05-04 02:00:00,2039_-3698,3.0,0.0,1.0,0.0,1.0,1.0,2,6,1.0,0.0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,-0.7202052465361266,0.6937610560285414,13.3,70.0,2.1,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-04 03:00:00,2039_-3698,1.0,0.0,0.0,0.0,1.0,0.0,3,6,1.0,0.0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,-0.6937610560285418,0.7202052465361263,12.8,67.0,2.1,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-04 04:00:00,2039_-3698,1.0,0.0,1.0,0.0,0.0,0.0,4,6,1.0,0.0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,-0.6663465779520045,0.7456421648831651,12.2,64.0,2.1,16.093,0.0,1003.7,0.0,0.0,0.0
2014-05-04 05:00:00,2039_-3698,2.0,0.0,1.0,0.0,1.0,0.0,5,6,1.0,0.0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,-0.6380001539330087,0.7700362352392628,12.8,59.0,2.1,16.093,0.0,1004.1,0.0,0.0,0.0
2014-05-04 06:00:00,2039_-3698,3.0,0.0,0.0,2.0,1.0,0.0,6,6,1.0,0.0,0.0,0.0,0.0,0.9914448613738105,-0.13052619222005138,-0.608761429008721,0.7933533402912349,13.9,51.0,1.5,16.093,0.0,1003.7,0.0,0.0,0.0
2014-05-04 07:00:00,2039_-3698,2.0,0.0,0.0,2.0,0.0,0.0,7,6,1.0,1.0,0.0,1.0,0.0,0.9238795325112867,-0.3826834323650897,-0.5786712961798055,0.8155608689592603,13.9,51.0,3.6,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-04 08:00:00,2039_-3698,5.0,0.0,1.0,1.0,3.0,0.0,8,6,1.0,1.0,0.0,1.0,0.0,0.7933533402912352,-0.6087614290087207,-0.5477718392178714,0.8366277620064198,13.9,49.0,3.6,16.093,0.0,1002.4,0.0,0.0,0.0
2014-05-04 09:00:00,2039_-3698,6.0,1.0,2.0,0.0,3.0,0.0,9,6,1.0,1.0,0.0,1.0,0.0,0.6087614290087209,-0.793353340291235,-0.516106273807507,0.8565245554778512,15.0,44.0,3.1,16.093,0.0,1001.7,0.0,0.0,0.0
2014-05-04 10:00:00,2039_-3698,4.0,0.0,1.0,0.0,3.0,0.0,10,6,1.0,0.0,0.0,0.0,0.0,0.3826834323650899,-0.9238795325112867,-0.48371888710524036,0.8752234219087534,16.1,38.0,3.1,16.093,0.0,1001.0,0.0,0.0,0.0
2014-05-04 11:00:00,2039_-3698,6.0,2.0,3.0,0.0,1.0,0.0,11,6,1.0,0.0,0.0,0.0,0.0,0.13052619222005157,-0.9914448613738104,-0.4506549757999453,0.8926982092436114,15.6,38.0,6.7,16.093,0.0,1000.4,0.0,0.0,0.0
2014-05-04 12:00:00,2039_-3698,9.0,0.0,4.0,1.0,4.0,0.0,12,6,1.0,0.0,0.0,0.0,0.0,-0.13052619222005177,-0.9914448613738104,-0.4169607827613284,0.9089244774122107,15.0,38.0,6.7,16.093,0.0,1000.0,0.0,0.0,0.0
2014-05-04 13:00:00,2039_-3698,11.0,0.0,4.0,1.0,6.0,0.0,13,6,1.0,0.0,0.0,0.0,0.0,-0.38268343236508967,-0.9238795325112868,-0.3826834323650904,0.9238795325112865,16.7,35.0,5.7,16.093,0.0,999.4,0.0,0.0,0.0
2014-05-04 14:00:00,2039_-3698,8.0,0.0,5.0,1.0,2.0,0.0,14,6,1.0,0.0,0.0,0.0,0.0,-0.6087614290087203,-0.7933533402912354,-0.3478708645852273,0.9375424585439992,16.7,35.0,3.6,16.093,0.0,999.4,0.0,0.0,0.0
2014-05-04 15:00:00,2039_-3698,13.0,0.0,5.0,5.0,3.0,0.0,15,6,1.0,0.0,0.0,0.0,0.0,-0.7933533402912349,-0.6087614290087209,-0.31257176794564484,0.9498941466728458,17.2,33.0,6.2,16.093,0.0,999.7,0.0,0.0,0.0
2014-05-04 16:00:00,2039_-3698,14.0,1.0,6.0,2.0,5.0,0.0,16,6,1.0,0.0,1.0,1.0,0.0,-0.9238795325112865,-0.38268343236509034,-0.2768355114248492,0.9609173219450996,14.4,48.0,4.6,16.093,0.5,1000.4,1.0,0.0,0.0
2014-05-04 17:00:00,2039_-3698,9.0,2.0,6.0,0.0,1.0,0.0,17,6,1.0,0.0,1.0,1.0,0.0,-0.9914448613738104,-0.13052619222005163,-0.24071207540897308,0.970596567453391,15.6,38.0,4.6,16.093,0.0,1000.4,0.0,0.0,0.0
2014-05-04 18:00:00,2039_-3698,10.0,1.0,3.0,2.0,4.0,0.0,18,6,1.0,0.0,1.0,1.0,0.0,-0.9914448613738105,0.13052619222005127,-0.2042519817896807,0.9789183458976484,15.6,23.0,4.6,16.093,0.0,1001.0,0.0,0.0,0.0
2014-05-04 19:00:00,2039_-3698,3.0,0.0,0.0,0.0,2.0,1.0,19,6,1.0,0.0,1.0,1.0,0.0,-0.9238795325112866,0.38268343236509,-0.16750622330473708,0.9858710185182358,15.0,26.0,3.6,16.093,0.0,1002.1,0.0,0.0,0.0
2014-05-04 20:00:00,2039_-3698,5.0,0.0,3.0,0.0,2.0,0.0,20,6,1.0,0.0,0.0,0.0,0.0,-0.7933533402912352,0.6087614290087205,-0.13052619222005168,0.9914448613738104,14.4,28.0,5.7,16.093,0.0,1003.1,0.0,0.0,0.0
2014-05-04 21:00:00,2039_-3698,9.0,1.0,2.0,3.0,2.0,1.0,21,6,1.0,0.0,0.0,0.0,0.0,-0.608761429008721,0.7933533402912349,-0.09336360845295105,0.9956320789411338,13.9,32.0,4.1,16.093,0.0,1003.7,0.0,0.0,0.0
2014-05-04 22:00:00,2039_-3698,1.0,0.0,1.0,0.0,0.0,0.0,22,6,1.0,0.0,0.0,0.0,0.0,-0.3826834323650904,0.9238795325112865,-0.05607044723719159,0.9984268150178166,12.8,34.0,4.1,16.093,0.0,1003.7,0.0,0.0,0.0
